369123638331,11.6017
370123917582,11.7118
371124193571,11.5692
372124475563,11.9415
373124746374,11.7571
374125030609,11.873
375125308556,11.6488
376125585187,11.8788
377125857790,11.6393
378126143207,11.7576
379126431368,11.774
380126714549,11.8536
381126986801,11.6581
382127265792,11.7135
383127544119,11.6697
384127825711,11.96
385128109188,11.7429
386128391173,11.7152
387128663514,11.6093
388128941085,11.939
389129176052,11.6329
390129456501,11.6964
391129733904,11.7552
392130007174,12.0228
393130287296,11.8013
394130566158,11.8141
395130844665,11.7707
396131116113,11.9884
397131398387,11.9445
398131687009,11.7756
399131988978,11.7737
400132254889,12.0162
401132538800,11.6667
402132822602,11.9242
403133118089,11.8815
404133397950,11.948
405133669263,11.849
406133948611,11.7564
407134224403,11.7691
408134498248,12.0698
409134783475,11.8709
410135067019,11.7789
411135340525,11.7257
412135615156,12.0922
413135891039,11.9734
414136173194,11.9587
415136454761,11.7913
416136731426,11.97
417137014868,11.6678
418137298341,11.6967
419137517524,11.9623
420137805241,11.8995
421138085752,11.6854
422138362119,11.8448
423138642026,11.7871
424138922106,12.0443
425139203706,11.6935
426139480657,11.7739
427139755776,11.7705
428140041128,11.9236
429140325907,11.6558
430140617035,11.7839
431140893632,11.6187
432141188317,12.0455
433141471646,11.8437
434141757203,11.8644
435142028170,11.7089
436142309349,12.0499
437142584278,11.6612
438142856563,11.759
439143129294,11.7898
440143405088,11.8833
441143683324,11.6605
442143962631,11.8563
443144236005,11.7769
444144514252,11.9444
445144792475,11.7448
446145078873,11.8099
447145329410,11.7079
448145603284,11.9023
449145890946,11.6808
450146169388,11.6323
451146442197,11.7264
452146726495,11.9409
453147000994,11.7086
454147283177,11.6835
455147571162,11.7747
456147853712,11.9901
457148131401,11.8192
458148409761,11.7184
459148681660,11.7496
460148968029,11.9577
461149257252,11.6871
462149536826,11.7691
463149817805,11.8666
464150101082,11.8473
465150379965,11.6844
466150665345,11.665
467150940222,11.7195
468151222709,11.8121
469151507662,11.8903
470151793449,11.7003
471152081055,11.789
472152366316,11.9055
473152646617,11.5009
474152937074,11.965
475153218267,11.8459
476153506266,11.8298
477153787137,11.6372
478154068539,11.6281
479154349794,11.6266
480154629520,11.7789
481154905832,11.7809
482155196670,11.738
483155479441,11.7194
484155750981,11.8163
485156030343,11.6833
486156312623,11.6388
487156593981,11.7812
488156874652,11.724
489157148212,11.6411
490157440395,11.8954
491157723636,11.649
492157999709,11.9178
493158274883,11.8147
494158562390,11.718
495158846222,11.562
496159131764,11.8684
497159415691,11.7203
498159695544,11.647
499159971772,11.7656
500160254480,11.9399
501160534115,11.7158
502160814577,11.7407
503161095355,11.7754
504161377162,11.8981
505161655015,11.8091
506161937884,11.6313
507162213749,11.6254
508162484686,11.8386
509162764631,11.586
510163047895,11.5544
511163328699,11.6926
512163606965,11.8535
513163888371,11.7138
514164165934,11.6718
515164437553,11.5551
516164714487,11.8618
517164994518,11.9997
518165269248,11.6483
519165542120,11.5292
520165820900,11.9297
521166096198,11.7679
522166387772,11.8061
523166667418,11.7723
524166949006,11.8348
525167224612,11.5519
526167500140,11.7003
527167773046,11.5575
528168050569,11.8588
529168334226,11.8334
530168618472,11.6065
531168893422,11.5705
532169186242,11.9063
533169465980,11.8218
534169742111,11.7035
535170022530,11.9233
536170306748,11.8328
537170588347,11.6427
538170869858,11.6478
539171147189,11.5745
540171417108,11.8178
541171694371,11.7338
542171980190,11.6168
543172262063,11.7147
544172538710,11.8647
545172815342,11.6537
546173108916,11.7069
547173392450,11.822
548173676073,11.8185
549173956148,11.7455
550174248191,11.6459
551174515050,11.7208
552174797940,11.9083
553175077347,11.9138
554175364489,11.5536
555175645550,11.7291
556175926938,11.8077
557176205191,11.6094
558176488189,11.7413
559176768681,11.8288
560177079745,11.7357
561177359139,11.9056
562177639039,11.6708
563177915167,11.7025
564178201410,11.742
565178480978,11.7773
566178778935,11.6143
567179049031,11.5956
568179329602,11.7538
569179611938,11.6465
570179897456,11.5987
571180181297,11.7589
572180460352,11.879
573180742872,11.7744
574181031990,11.651
575181315374,11.6024
576181596372,11.7054
577181882463,11.8204
578182161761,11.6438
579182426684,11.5769
580182709745,11.8635
581182991057,11.5709
582183271402,11.6871
583183554825,11.821
584183830444,11.8163
585184106753,11.5692
586184387765,11.6052
587184671688,11.6202
588184944907,11.813
589185222783,11.7457
590185509407,11.5446
591185784963,11.5949
592186060156,11.9838
593186344152,11.5731
594186626419,11.6711
595186926464,11.7183
596187202821,11.864
597187477247,11.5193
598187767745,11.6052
599188041081,11.6088
600188314932,11.7847
